account_id,unique_senders,total_incoming_transactions,total_incoming_amount,sender_accounts
SWIS648223,2,2,4145.28,"['LUXE171782', 'MORG437689']"
STAN434846,2,2,4140.9800000000005,"['CAPI296380', 'STAN928354']"
SWIS586785,2,2,4125.780000000001,"['CITI720809', 'USBA185642']"
PRIV186655,2,2,4049.62,"['GOLD159244', 'TDBA329906']"
PRIV949260,2,2,4041.95,"['USBA892760', 'GOLD464858']"
CHAS934010,2,2,4018.68,"['CAPI744247', 'PRIV801328']"
MORG597023,2,2,4007.5899999999997,"['PNCB447067', 'USBA512285']"
CRED904757,2,2,3959.23,"['PRIV112059', 'WELL904660']"
CAYM709446,2,2,3949.2200000000003,"['STAN761623', 'HSBC387553']"
STAN343727,2,2,3943.13,"['PNCB794037', 'GOLD948470']"
CITI105457,2,2,3832.71,"['SHEL913053', 'CAYM165285']"
OFFS351386,2,2,3786.6499999999996,"['HSBC875360', 'LUXE775262']"
PRIV801328,2,2,3785.28,"['WELL217450', 'CITI848689']"
HSBC428287,2,2,3783.42,"['LUXE148760', 'LUXE837438']"
UBS549613,2,2,3762.31,"['BANK493849', 'LUXE810056']"
CAPI667968,2,2,3754.04,"['CHAS961913', 'USBA664938']"
PRIV512809,2,2,3748.3100000000004,"['MORG787027', 'SHEL973268']"
LUXE427163,2,2,3727.4399999999996,"['PNCB361434', 'CAPI500486']"
CITI358325,2,2,3706.7000000000003,"['SWIS458092', 'PNCB981673']"
SWIS905442,2,2,3662.13,"['GOLD511346', 'BANK601492']"
BANK913910,2,2,3661.95,"['SHEL923479', 'MORG318900']"
STAN118521,2,2,3647.91,"['WELL220805', 'SWIS232473']"
DEUT576336,2,2,3464.13,"['SHEL712885', 'PRIV324362']"
BARC130946,2,2,3441.1499999999996,"['PRIV158258', 'CITI345412']"
DEUT691915,2,2,3403.81,"['GOLD533621', 'DEUT812251']"
GOLD298824,2,2,3385.7799999999997,"['PNCB574840', 'PRIV582068']"
PRIV161279,2,2,3348.46,"['CITI233552', 'CRED814812']"
GOLD484038,2,2,3321.16,"['CRED228442', 'BANK914581']"
DEUT728744,2,2,3300.61,"['BANK688839', 'CAPI311017']"
CAYM521022,2,2,3213.69,"['CRED815549', 'CHAS154700']"
OFFS482713,2,2,3183.4900000000002,"['CITI476554', 'LUXE400239']"
BARC196542,2,2,3180.8799999999997,"['LUXE645200', 'CITI967961']"
CHAS535416,2,2,3081.98,"['WELL854778', 'CAPI773475']"
DEUT822955,2,2,3067.94,"['DEUT575388', 'TDBA665201']"
GOLD463284,2,2,2927.34,"['GOLD812276', 'GOLD251015']"
CITI556910,2,2,2923.44,"['CAPI624947', 'PNCB237570']"
SHEL782390,2,2,2915.8500000000004,"['BANK227858', 'PNCB577191']"
BARC986073,2,2,2884.54,"['CAYM816067', 'PRIV109154']"
MORG111334,2,2,2876.18,"['BANK614163', 'DEUT966754']"
BARC214668,2,2,2858.63,"['TDBA988963', 'DEUT858491']"
PNCB151372,2,2,2846.66,"['PRIV357632', 'GOLD529878']"
CHAS205509,2,2,2830.42,"['LUXE614371', 'LUXE702392']"
MORG576722,2,2,2829.53,"['CRED520628', 'CHAS862792']"
PRIV294443,2,2,2816.6499999999996,"['PRIV700492', 'PRIV209573']"
PRIV428010,2,2,2809.12,"['USBA561275', 'SWIS700519']"
MORG622133,2,2,2797.99,"['CAPI757535', 'STAN976145']"
BARC858936,2,2,2764.11,"['MORG622133', 'PNCB227250']"
BARC518009,2,2,2755.25,"['BARC887408', 'USBA530800']"
SHEL484060,2,2,2753.92,"['HSBC942698', 'CAYM368554']"
DEUT941896,2,2,2749.31,"['OFFS855136', 'PRIV250587']"
CRED376998,2,2,2723.61,"['UBS803829', 'GOLD244332']"
PNCB759153,2,2,2715.73,"['BARC286237', 'BANK465156']"
MORG786240,2,2,2692.31,"['STAN619227', 'TDBA447524']"
CHAS610545,2,2,2684.56,"['CAPI938723', 'CAPI204563']"
PRIV117123,2,2,2663.98,"['USBA555239', 'PNCB935163']"
DEUT266971,2,2,2607.55,"['BARC160569', 'MORG857763']"
SWIS408551,2,2,2579.77,"['SHEL344783', 'CHAS256418']"
WELL176809,2,2,2567.59,"['BARC227610', 'CAYM445985']"
LUXE603572,2,2,2548.69,"['CAYM404970', 'GOLD520139']"
PRIV138666,2,2,2542.86,"['HSBC333075', 'WELL917077']"
CITI373889,2,2,2540.67,"['SHEL387463', 'TDBA466551']"
CAYM480437,2,2,2532.99,"['SHEL528808', 'GOLD604057']"
SHEL551672,2,2,2519.4,"['MORG470916', 'CAYM431461']"
GOLD736040,2,2,2518.0499999999997,"['BANK668956', 'CAPI910986']"
SWIS956344,2,2,2509.64,"['GOLD183368', 'CITI264100']"
CAPI442353,2,2,2498.73,"['UBS891610', 'USBA672607']"
SWIS217933,2,2,2462.61,"['TDBA860327', 'USBA289473']"
BANK759021,2,2,2451.15,"['SHEL398373', 'SHEL418247']"
SWIS754816,2,2,2412.4500000000003,"['PRIV954766', 'PRIV156128']"
BARC773560,2,2,2408.28,"['TDBA276961', 'USBA609986']"
CITI262728,2,2,2401.74,"['CAYM117918', 'CITI281792']"
DEUT163255,2,2,2374.07,"['UBS572362', 'MORG838099']"
CHAS817118,2,2,2365.88,"['TDBA615324', 'BANK898132']"
PRIV273505,2,2,2348.19,"['MORG993458', 'CAPI813872']"
LUXE901588,2,2,2310.9,"['MORG299204', 'SHEL782390']"
LUXE871798,2,2,2306.37,"['DEUT927565', 'SHEL712704']"
BANK602050,2,2,2298.65,"['CITI968315', 'LUXE229076']"
BARC893752,2,2,2295.44,"['CAYM922665', 'GOLD921846']"
LUXE414571,2,2,2267.57,"['DEUT786357', 'LUXE253915']"
DEUT190225,2,2,2247.57,"['LUXE375651', 'GOLD577534']"
CHAS248387,2,2,2199.87,"['STAN227492', 'HSBC561230']"
DEUT633282,2,2,2197.85,"['LUXE405093', 'CAPI854670']"
CRED487246,2,2,2189.74,"['MORG569913', 'MORG489536']"
MORG412149,2,2,2184.19,"['WELL924049', 'PNCB820629']"
CITI668315,2,2,2180.54,"['WELL621276', 'CHAS801368']"
DEUT786357,2,2,2130.21,"['MORG589305', 'CHAS334855']"
PNCB537633,2,2,2123.46,"['PRIV823092', 'OFFS154884']"
CAYM589539,2,2,2122.18,"['CHAS908082', 'CAYM160365']"
BARC519844,2,2,2096.67,"['SHEL496487', 'DEUT164596']"
DEUT154281,2,2,2091.05,"['LUXE841093', 'SWIS222952']"
PRIV145285,2,2,2066.11,"['SHEL841212', 'CAYM369488']"
MORG938750,2,2,2063.6,"['GOLD948470', 'PRIV589307']"
MORG939305,2,2,2032.2,"['CITI696007', 'HSBC460390']"
CHAS908082,2,2,2028.76,"['TDBA363626', 'PRIV925369']"
DEUT435645,2,2,2028.41,"['UBS737829', 'CHAS177420']"
CAYM567473,2,2,1995.33,"['SHEL528808', 'WELL117276']"
SWIS424007,2,2,1992.06,"['CAYM662719', 'CITI345412']"
SWIS459954,2,3,1980.77,"['UBS268987', 'CRED814812']"
PRIV721905,2,2,1960.73,"['SWIS656880', 'CAYM949753']"
SHEL272887,2,2,1957.45,"['PRIV354762', 'CHAS596223']"
GOLD298093,2,2,1952.1999999999998,"['STAN434846', 'TDBA231707']"
PRIV858928,2,2,1944.97,"['UBS421413', 'DEUT211989']"
OFFS893443,2,2,1941.8500000000001,"['CRED759786', 'DEUT205343']"
GOLD572115,2,2,1940.18,"['HSBC741334', 'CRED815549']"
GOLD659139,2,2,1924.11,"['OFFS461398', 'CITI324820']"
SHEL923479,2,2,1903.02,"['CHAS348728', 'CAYM646837']"
LUXE644596,2,2,1897.4499999999998,"['CITI790567', 'BARC927687']"
CRED228378,2,2,1859.08,"['GOLD963260', 'UBS685012']"
GOLD895328,2,2,1850.0099999999998,"['SHEL398373', 'CAPI868883']"
CAPI976622,2,2,1817.6599999999999,"['BARC711040', 'TDBA221027']"
PRIV811349,2,2,1811.23,"['USBA190101', 'BARC201027']"
GOLD158359,2,2,1801.92,"['HSBC426024', 'CHAS109104']"
PNCB998988,2,2,1795.99,"['CAYM160365', 'DEUT308851']"
BARC662313,2,2,1783.13,"['PRIV283902', 'CAYM521022']"
LUXE481842,2,2,1777.26,"['SHEL190568', 'CRED904757']"
LUXE342609,2,2,1776.83,"['TDBA247517', 'PRIV912084']"
STAN703976,2,2,1746.03,"['CRED143894', 'CHAS433735']"
UBS266029,2,2,1724.56,"['UBS385194', 'BANK953045']"
BARC182400,2,2,1720.9299999999998,"['LUXE726991', 'SHEL332998']"
GOLD604057,2,2,1705.75,"['SHEL913053', 'WELL661309']"
GOLD379321,2,2,1704.28,"['CAPI262076', 'TDBA865912']"
BANK900530,2,2,1699.0,"['GOLD494058', 'CAYM160365']"
CHAS291276,2,2,1675.06,"['UBS740439', 'CITI976769']"
OFFS235151,2,2,1666.38,"['SHEL201001', 'SHEL959484']"
CITI383873,2,2,1638.95,"['BANK751390', 'PNCB529225']"
BARC201027,2,2,1633.45,"['CAYM848746', 'TDBA830492']"
DEUT824994,2,2,1625.43,"['TDBA466551', 'WELL206114']"
CHAS727661,2,2,1601.1399999999999,"['DEUT925687', 'SWIS148753']"
LUXE684777,2,2,1599.44,"['MORG412149', 'BANK918736']"
CRED838412,2,2,1586.68,"['OFFS407278', 'BANK853473']"
PRIV167082,2,2,1585.54,"['STAN394149', 'STAN110869']"
PNCB928534,2,2,1578.41,"['PRIV875175', 'GOLD349180']"
BARC900224,2,2,1569.81,"['BARC201027', 'TDBA166544']"
BARC804506,2,2,1556.26,"['HSBC558292', 'UBS724281']"
CAYM458188,2,2,1548.75,"['CITI388599', 'MORG496004']"
OFFS548660,2,2,1533.69,"['CAYM222095', 'UBS558239']"
SWIS267978,2,2,1507.1,"['PRIV294443', 'BARC708247']"
BANK956186,2,2,1497.62,"['CAPI856597', 'OFFS597701']"
CHAS109104,2,2,1491.8500000000001,"['PNCB921167', 'CHAS324245']"
OFFS467969,2,2,1488.3,"['STAN696782', 'MORG241891']"
UBS598994,2,2,1478.54,"['BANK181647', 'PNCB254942']"
PNCB824086,2,2,1464.63,"['CHAS296034', 'HSBC379581']"
BANK181647,2,2,1454.5100000000002,"['CITI917748', 'OFFS419296']"
GOLD154912,2,2,1422.95,"['UBS894771', 'PRIV428010']"
LUXE292731,2,2,1415.13,"['STAN982656', 'UBS758385']"
CAYM316973,2,2,1387.6,"['BANK253726', 'HSBC558292']"
STAN267029,2,2,1383.54,"['CHAS172406', 'HSBC741542']"
LUXE829375,2,2,1382.56,"['CRED197787', 'TDBA611111']"
CAPI757535,2,2,1375.24,"['SHEL712704', 'SWIS618259']"
GOLD994954,2,2,1364.99,"['TDBA147563', 'STAN267029']"
GOLD924422,2,2,1359.28,"['GOLD143332', 'SHEL712885']"
LUXE997276,2,2,1357.24,"['CAYM431461', 'UBS474423']"
MORG941805,2,2,1349.83,"['CITI455089', 'BARC789183']"
BARC607204,2,2,1347.99,"['LUXE758315', 'CAYM922665']"
UBS754281,2,2,1346.75,"['CHAS511928', 'SWIS134609']"
SWIS177641,2,2,1345.9399999999998,"['CHAS455337', 'DEUT903622']"
CHAS357783,2,2,1343.58,"['GOLD111669', 'CAPI564172']"
GOLD592428,2,2,1339.41,"['CITI294980', 'HSBC748145']"
USBA702851,2,2,1336.99,"['MORG666197', 'CAYM600330']"
CHAS131793,2,2,1325.4299999999998,"['BARC300185', 'CAPI938723']"
OFFS245461,2,2,1324.98,"['MORG433264', 'HSBC153089']"
TDBA318858,2,2,1324.74,"['UBS754281', 'CAPI644265']"
GOLD727410,2,2,1317.83,"['CITI771889', 'LUXE476698']"
PRIV818593,2,2,1313.32,"['SWIS394109', 'OFFS467969']"
CAYM282806,2,2,1302.8600000000001,"['CITI105426', 'STAN978481']"
PRIV443723,2,2,1283.02,"['CAPI168922', 'WELL227750']"
CRED102875,2,2,1282.1,"['STAN551491', 'SHEL712885']"
BARC366757,2,2,1280.65,"['MORG349776', 'SHEL275240']"
PRIV940988,2,2,1266.54,"['UBS907130', 'PNCB447067']"
STAN133287,2,2,1265.0500000000002,"['HSBC738372', 'LUXE253915']"
LUXE837438,2,2,1263.7,"['STAN488542', 'LUXE866078']"
UBS565436,2,2,1252.51,"['CAYM615500', 'SHEL803626']"
GOLD379764,2,2,1249.5900000000001,"['WELL169534', 'USBA530800']"
CITI117737,2,2,1247.27,"['CHAS747595', 'WELL206114']"
MORG185912,2,2,1245.85,"['SHEL285936', 'USBA563814']"
SWIS640929,2,2,1242.13,"['UBS456051', 'GOLD511967']"
STAN410727,2,2,1231.56,"['CRED362547', 'BARC393492']"
CRED304308,2,2,1218.08,"['MORG239938', 'UBS949394']"
SWIS797013,2,2,1217.15,"['BARC130946', 'MORG507864']"
CHAS361928,2,2,1217.06,"['CHAS261591', 'TDBA369623']"
DEUT239876,2,2,1214.6100000000001,"['CAYM736546', 'BANK668956']"
LUXE812878,2,2,1203.72,"['SWIS423286', 'PNCB656454']"
CAPI262076,2,2,1194.71,"['TDBA363626', 'WELL210990']"
BANK190228,2,2,1190.52,"['CAPI969693', 'PRIV426788']"
CITI871098,2,2,1182.25,"['LUXE115695', 'PRIV273505']"
MORG537512,2,2,1178.05,"['HSBC982241', 'LUXE644596']"
PRIV823092,2,2,1172.26,"['CAPI694795', 'GOLD143332']"
BANK830166,2,2,1172.16,"['TDBA363626', 'WELL309110']"
DEUT301255,2,2,1158.4499999999998,"['USBA217733', 'LUXE547997']"
BARC901665,2,2,1155.66,"['DEUT966754', 'BANK284866']"
CHAS226022,2,2,1153.8600000000001,"['LUXE481376', 'CRED180823']"
BANK214013,2,2,1148.35,"['CHAS318333', 'SHEL712885']"
BARC423995,2,2,1140.69,"['BANK544860', 'MORG576932']"
CITI957376,2,2,1138.6100000000001,"['SHEL275240', 'WELL760901']"
LUXE960107,2,2,1127.4,"['CAPI868883', 'CITI696007']"
CAPI955818,2,2,1120.9899999999998,"['CAPI773475', 'PNCB921360']"
BANK167151,2,2,1110.66,"['CHAS226681', 'DEUT714697']"
GOLD752408,2,2,1109.1299999999999,"['TDBA830492', 'CHAS668069']"
MORG895859,2,2,1109.1000000000001,"['GOLD907127', 'CAYM871108']"
PRIV347284,2,2,1105.52,"['DEUT808979', 'CAPI383827']"
UBS811873,2,2,1092.04,"['SWIS804804', 'DEUT714697']"
UBS920786,2,2,1087.41,"['PRIV309112', 'USBA950864']"
DEUT830447,2,2,1086.93,"['LUXE934281', 'WELL621276']"
LUXE589877,2,2,1085.26,"['UBS593857', 'CHAS596223']"
BARC579905,2,2,1074.6599999999999,"['CHAS550112', 'SWIS402342']"
WELL330374,2,2,1070.21,"['LUXE405093', 'SHEL198412']"
SWIS665980,2,2,1064.03,"['UBS879281', 'TDBA329906']"
MORG116162,2,2,1063.94,"['GOLD598380', 'PRIV970841']"
UBS751981,2,2,1058.71,"['CAYM970327', 'OFFS470051']"
STAN436263,2,2,1055.66,"['USBA299776', 'CAYM709446']"
CAPI397305,2,2,1053.77,"['CRED484210', 'UBS180463']"
CAPI339917,2,2,1041.12,"['CAYM604358', 'PRIV566755']"
CAPI599131,2,2,1029.15,"['GOLD696458', 'OFFS321226']"
STAN516862,2,2,1028.4099999999999,"['CITI968315', 'BANK757413']"
MORG517109,2,2,1026.95,"['PNCB903366', 'OFFS917135']"
UBS481801,2,2,996.18,"['OFFS387361', 'BARC279396']"
WELL427788,2,2,986.62,"['USBA617209', 'TDBA512000']"
SWIS406922,2,2,986.0699999999999,"['CITI771623', 'WELL904660']"
UBS150154,2,2,979.01,"['BANK898132', 'HSBC642091']"
BARC789183,2,2,976.69,"['STAN435633', 'CAYM429488']"
DEUT413489,2,2,976.27,"['USBA625352', 'PRIV354762']"
MORG109434,2,2,973.96,"['DEUT777399', 'CAYM897342']"
PNCB516402,2,2,969.11,"['STAN696806', 'LUXE656463']"
LUXE988943,2,2,966.75,"['CITI781191', 'CITI324820']"
PRIV589307,2,2,965.96,"['MORG701813', 'UBS920786']"
STAN136874,2,2,964.25,"['TDBA422203', 'OFFS133988']"
CITI294980,2,2,962.35,"['SHEL288215', 'USBA190101']"
SHEL206641,2,2,948.8599999999999,"['BANK987410', 'CITI771623']"
STAN382171,2,2,944.0,"['CITI464975', 'STAN510581']"
SWIS115209,2,2,940.65,"['SWIS307376', 'LUXE495790']"
DEUT929593,2,2,924.84,"['CAPI719273', 'CRED927208']"
MORG485573,2,2,923.21,"['CITI421494', 'TDBA457780']"
LUXE440598,2,2,921.5699999999999,"['USBA217733', 'PRIV970841']"
WELL621276,2,2,918.74,"['UBS150154', 'TDBA739587']"
STAN768245,2,2,916.97,"['BANK987410', 'PRIV156128']"
WELL321174,2,2,909.01,"['PNCB844548', 'SHEL285936']"
CHAS273332,2,2,906.94,"['SHEL227146', 'GOLD586750']"
CHAS546821,2,2,903.39,"['DEUT413489', 'TDBA327116']"
WELL832249,2,2,891.26,"['HSBC743849', 'DEUT865331']"
GOLD143332,2,2,882.7900000000001,"['CAYM404970', 'CRED800979']"
BARC711040,2,2,881.23,"['BANK424543', 'CAYM754006']"
CRED773237,2,2,879.4,"['OFFS592894', 'CAYM816067']"
MORG903585,2,2,876.8199999999999,"['MORG390089', 'LUXE955121']"
SWIS807388,2,2,873.94,"['CITI720809', 'CITI807340']"
PNCB664778,2,2,870.76,"['BANK167151', 'BANK825415']"
OFFS353213,2,2,865.28,"['SHEL913053', 'CITI917748']"
CAPI865759,2,2,843.48,"['STAN582488', 'CAPI236351']"
CHAS505833,2,2,836.35,"['DEUT685595', 'UBS962416']"
SWIS856304,2,2,831.76,"['BANK426075', 'CAPI562961']"
OFFS647334,2,2,810.14,"['CAPI311017', 'LUXE433564']"
BARC827604,2,2,807.69,"['CAPI624947', 'MORG787027']"
STAN899532,2,2,791.02,"['BARC996720', 'CAPI624947']"
PNCB892312,2,2,784.3699999999999,"['USBA190101', 'BARC168890']"
MORG747617,2,2,777.15,"['UBS474423', 'SHEL803626']"
SHEL227146,2,2,774.75,"['USBA369636', 'CHAS178642']"
LUXE595651,2,2,759.69,"['BANK697225', 'OFFS487676']"
MORG357969,2,2,757.73,"['MORG576722', 'SHEL475427']"
PNCB671318,2,2,756.31,"['CAPI430323', 'OFFS482713']"
CHAS220598,2,2,754.09,"['DEUT690608', 'UBS222428']"
BANK565391,2,2,749.23,"['USBA768702', 'PNCB537633']"
BARC286237,2,2,748.57,"['WELL176809', 'TDBA865912']"
BANK622927,2,2,743.35,"['BANK327218', 'WELL544816']"
SWIS164719,2,2,740.5999999999999,"['PNCB360070', 'DEUT905466']"
PRIV647638,2,2,737.15,"['DEUT824994', 'TDBA428332']"
SWIS620787,2,2,736.3199999999999,"['MORG237296', 'PRIV970841']"
DEUT518891,2,2,733.1099999999999,"['MORG507864', 'PRIV530253']"
BANK827324,2,2,728.75,"['PRIV140606', 'USBA490026']"
SWIS362492,2,2,728.13,"['LUXE813458', 'CRED782094']"
CRED782094,2,2,726.5600000000001,"['CAPI877230', 'SHEL208491']"
SHEL366255,2,2,724.3399999999999,"['HSBC391490', 'CRED717661']"
STAN668544,2,2,722.53,"['MORG521284', 'STAN807201']"
OFFS897394,2,2,720.59,"['STAN118521', 'MORG838099']"
CRED724779,2,2,716.17,"['USBA291678', 'HSBC437720']"
MORG489536,2,2,711.75,"['UBS572362', 'UBS559260']"
DEUT197850,2,2,710.16,"['MORG871730', 'UBS235900']"
PNCB153698,2,2,707.9300000000001,"['SHEL311324', 'TDBA466551']"
GOLD201869,2,2,705.79,"['CITI383163', 'CRED362547']"
BARC883695,2,2,703.29,"['MORG698090', 'PRIV512809']"
CHAS178642,2,2,700.97,"['HSBC355343', 'SWIS245590']"
CHAS174043,2,2,699.84,"['BANK379376', 'HSBC661314']"
GOLD251015,2,2,693.06,"['DEUT611914', 'SWIS232392']"
UBS438300,2,2,690.79,"['TDBA340690', 'GOLD895328']"
LUXE106198,2,2,689.08,"['PRIV557308', 'CHAS339369']"
SHEL671929,2,2,686.3199999999999,"['BANK801659', 'GOLD369782']"
SWIS245976,2,2,685.1,"['UBS317116', 'WELL227750']"
MORG654126,2,2,674.11,"['TDBA231707', 'OFFS971568']"
BARC497593,2,2,670.14,"['OFFS784274', 'CRED173280']"
MORG122399,2,2,659.27,"['BARC986073', 'CAYM632822']"
LUXE576898,2,2,653.26,"['LUXE780551', 'CAYM427082']"
CHAS869002,2,2,647.5899999999999,"['CAPI240789', 'CITI105426']"
CITI888111,2,2,645.94,"['WELL357380', 'HSBC449847']"
MORG767239,2,2,643.89,"['LUXE308269', 'BARC789183']"
SWIS741850,2,2,643.54,"['SHEL344783', 'STAN188075']"
BARC767197,2,2,640.47,"['OFFS404502', 'USBA376805']"
CITI421494,2,2,639.8599999999999,"['TDBA666709', 'CAYM188798']"
CITI532061,2,2,631.11,"['BARC883695', 'TDBA340690']"
BANK302369,2,2,626.88,"['SHEL188549', 'CITI720809']"
CRED617632,2,2,623.0400000000001,"['BANK622927', 'CHAS339369']"
CAPI719273,2,2,620.73,"['OFFS877340', 'GOLD473319']"
LUXE155944,2,2,616.49,"['OFFS582227', 'CHAS683405']"
CHAS296669,2,2,614.6899999999999,"['BANK859444', 'PNCB794037']"
CITI388206,2,2,612.25,"['GOLD201869', 'CRED427886']"
SHEL208491,2,2,605.39,"['WELL482566', 'WELL321174']"
CITI660747,2,2,598.61,"['STAN780206', 'CHAS220598']"
PRIV557308,2,2,597.55,"['UBS754281', 'PRIV145285']"
OFFS456984,2,2,595.14,"['GOLD598380', 'HSBC848034']"
MORG291180,2,2,590.3100000000001,"['USBA220558', 'SHEL841212']"
GOLD688425,2,2,587.22,"['USBA217733', 'TDBA524829']"
CHAS575562,2,2,586.83,"['PNCB419259', 'SHEL879079']"
STAN278920,2,2,583.69,"['CHAS334855', 'SHEL923479']"
UBS954483,2,2,581.8,"['USBA955385', 'MORG517109']"
BARC761766,2,2,570.44,"['BARC858936', 'WELL621276']"
GOLD494058,2,2,565.01,"['DEUT852965', 'TDBA865912']"
LUXE895159,2,2,562.74,"['CAPI430323', 'USBA332879']"
STAN795947,2,2,562.0799999999999,"['HSBC232159', 'USBA371863']"
CAPI279334,2,2,544.39,"['DEUT729200', 'BARC184629']"
MORG162190,2,2,541.81,"['CRED647532', 'CHAS511928']"
CHAS211297,2,2,536.3,"['STAN325807', 'USBA555239']"
CITI374650,2,2,534.24,"['LUXE681966', 'PNCB571035']"
BARC230495,2,2,531.38,"['HSBC347453', 'WELL588657']"
CITI123614,2,2,528.52,"['PNCB609924', 'CRED365246']"
PRIV283902,2,2,524.53,"['WELL324077', 'PRIV970841']"
CRED312046,2,2,521.15,"['TDBA755392', 'CITI389403']"
PRIV740946,2,2,519.67,"['SHEL841212', 'HSBC642091']"
SWIS222952,2,2,516.0600000000001,"['TDBA865912', 'LUXE525592']"
BARC723590,2,2,514.0,"['TDBA231707', 'SHEL528808']"
CAPI992221,2,2,513.76,"['CHAS358246', 'MORG237296']"
SHEL277154,2,2,513.6700000000001,"['MORG787027', 'PRIV636726']"
CITI234157,2,2,511.04999999999995,"['BANK757413', 'CITI697659']"
OFFS121005,2,2,508.91999999999996,"['SWIS328398', 'HSBC347453']"
LUXE253332,2,2,508.19,"['PNCB445050', 'SHEL879079']"
MORG513732,2,2,507.57000000000005,"['MORG291180', 'UBS342353']"
PNCB903366,2,2,501.75,"['SHEL562921', 'STAN192374']"
PRIV995132,2,2,499.45,"['GOLD916025', 'DEUT389003']"
CRED228442,2,2,496.53,"['PNCB385487', 'BARC906194']"
BARC893901,2,2,492.52,"['PRIV939952', 'OFFS850071']"
LUXE790250,2,2,490.57,"['CAPI383827', 'USBA490026']"
CRED135179,2,2,488.98,"['SWIS581126', 'BARC378087']"
BARC393492,2,2,486.27,"['BANK767818', 'PNCB115756']"
CITI800614,2,2,482.90999999999997,"['PRIV599477', 'TDBA830492']"
SHEL668966,2,2,482.84,"['CAYM687103', 'CITI604604']"
BARC279396,2,2,474.88,"['WELL885943', 'WELL603111']"
STAN993141,2,2,461.67999999999995,"['CITI957376', 'CRED427886']"
OFFS463239,2,2,461.37,"['LUXE580137', 'WELL361387']"
PRIV324362,2,2,458.78,"['USBA572690', 'USBA220558']"
DEUT968879,2,2,455.65999999999997,"['SHEL913053', 'CRED673324']"
CITI426351,2,2,450.23,"['GOLD282968', 'PNCB818461']"
PNCB787491,2,2,446.05,"['HSBC584043', 'TDBA147563']"
CRED794186,2,2,443.68,"['SWIS954093', 'TDBA739587']"
CITI285278,2,2,437.01,"['UBS758385', 'PNCB787491']"
MORG823190,2,2,434.96,"['BARC500355', 'USBA152350']"
BARC507594,2,2,432.75,"['DEUT190225', 'DEUT687677']"
WELL661309,2,2,429.34999999999997,"['CITI281792', 'STAN767989']"
DEUT230609,2,2,423.73,"['TDBA830492', 'HSBC635434']"
LUXE148760,2,2,417.37,"['USBA617209', 'STAN293488']"
UBS604930,2,2,417.21000000000004,"['CRED898158', 'CHAS474495']"
BANK155902,2,2,416.51,"['CITI871098', 'STAN456143']"
UBS749904,2,2,412.48,"['SHEL275240', 'GOLD572115']"
BARC898770,2,2,410.78,"['USBA530800', 'OFFS254156']"
LUXE412122,2,2,409.04999999999995,"['BARC113723', 'WELL357380']"
SWIS330549,2,2,408.72999999999996,"['WELL231929', 'LUXE279947']"
PRIV567078,2,2,407.61,"['WELL961099', 'SWIS691695']"
SWIS581126,2,2,403.2,"['SHEL475427', 'USBA530800']"
LUXE883076,2,2,402.68,"['USBA300157', 'CRED122898']"
UBS288259,2,2,398.96,"['PNCB612556', 'PNCB138669']"
PRIV140606,2,2,396.92,"['PRIV940988', 'GOLD223397']"
SWIS475587,2,2,394.76,"['CHAS757713', 'LUXE980924']"
PRIV225286,2,2,384.51,"['DEUT166122', 'PRIV860306']"
CITI697659,2,2,375.63,"['CITI201661', 'WELL885943']"
CRED871168,2,2,371.22999999999996,"['PNCB737679', 'SWIS758969']"
DEUT382211,2,2,367.07,"['STAN767989', 'DEUT822955']"
CRED197787,2,2,359.8,"['SHEL366255', 'UBS222428']"
PRIV827911,2,2,355.47,"['HSBC379581', 'OFFS407278']"
CITI967961,2,2,353.14,"['WELL227750', 'USBA371863']"
PRIV534217,2,2,350.48,"['DEUT518891', 'HSBC449847']"
BARC412598,2,2,350.33,"['PNCB824086', 'PNCB913706']"
CHAS338568,2,2,348.4,"['USBA609986', 'BANK702820']"
MORG737606,2,2,345.75,"['HSBC262390', 'GOLD511143']"
BANK825415,2,2,342.94,"['DEUT968879', 'PNCB865866']"
BARC273691,2,2,342.46999999999997,"['HSBC428287', 'UBS873917']"
MORG905337,2,2,329.37,"['OFFS639404', 'STAN425054']"
PNCB236807,2,2,327.22,"['CRED673324', 'BARC573952']"
PNCB165802,2,2,323.66,"['TDBA512000', 'CAPI868883']"
CITI201661,2,2,321.2,"['HSBC387553', 'STAN410727']"
UBS648609,2,2,319.72,"['USBA105650', 'LUXE373315']"
WELL169534,2,2,317.74,"['USBA642262', 'BANK588637']"
BANK517499,2,2,317.04,"['USBA819987', 'GOLD107542']"
CITI307276,2,2,314.9,"['LUXE614371', 'OFFS162496']"
CRED209723,2,2,309.96999999999997,"['TDBA665201', 'CHAS730615']"
GOLD605252,2,2,308.54,"['CAPI842202', 'CAPI877230']"
BANK970049,2,2,303.07,"['BANK755068', 'USBA555239']"
LUXE395571,2,2,302.32,"['SWIS357049', 'GOLD805060']"
LUXE547997,2,2,300.90000000000003,"['CRED365246', 'CHAS226022']"
MORG109902,2,2,295.69,"['USBA220558', 'PRIV283902']"
PNCB439209,2,2,290.76,"['SHEL190568', 'WELL427788']"
GOLD921846,2,2,289.3,"['STAN343727', 'PNCB335093']"
CAYM387531,2,2,288.28999999999996,"['CRED800979', 'CRED228378']"
CRED800979,2,2,285.32,"['STAN703976', 'SHEL879079']"
